Week_Start_Date,Product,Sessions,PDP Add to Cart Units,Units Sold,FISCAL_QTR_YEAR_NAME,FISCAL_WEEK_YEAR_NAME,Quarter_Start_Date,Data_Type,Product Code
2023-05-29,iPhone SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-05,iPhone SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-12,iPhone SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-19,iPhone SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-26,iPhone SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-03,iPhone SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-10,iPhone SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-17,iPhone SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-24,iPhone SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-31,iPhone SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-07,iPhone SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-14,iPhone SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-21,iPhone SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-28,iPhone SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-04,iPhone SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-11,iPhone SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,iPhone SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,iPhone SE (1st Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-10,iPhone SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-17,iPhone SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-24,iPhone SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-01,iPhone SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-08,iPhone SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-15,iPhone SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-22,iPhone SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-29,iPhone SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-05,iPhone SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-12,iPhone SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-19,iPhone SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-26,iPhone SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-03,iPhone SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-10,iPhone SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-17,iPhone SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-24,iPhone SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-31,iPhone SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-07,iPhone SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-14,iPhone SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-21,iPhone SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-28,iPhone SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-04,iPhone SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-11,iPhone SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,iPhone SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,iPhone SE (2nd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-10,iPhone SE (3rd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-17,iPhone SE (3rd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-24,iPhone SE (3rd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-01,iPhone SE (3rd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-08,iPhone SE (3rd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-15,iPhone SE (3rd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-22,iPhone SE (3rd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-29,iPhone SE (3rd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-05,iPhone SE (3rd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-12,iPhone SE (3rd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-19,iPhone SE (3rd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-26,iPhone SE (3rd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-03,iPhone SE (3rd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-10,iPhone SE (3rd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-17,iPhone SE (3rd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-24,iPhone SE (3rd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-31,iPhone SE (3rd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-07,iPhone SE (3rd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-14,iPhone SE (3rd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-21,iPhone SE (3rd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-28,iPhone SE (3rd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-04,iPhone SE (3rd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-11,iPhone SE (3rd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,iPhone SE (3rd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,iPhone SE (3rd Gen),0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-10,iPhone XS/XS Max/XR,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-17,iPhone XS/XS Max/XR,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-24,iPhone XS/XS Max/XR,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-01,iPhone XS/XS Max/XR,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-08,iPhone XS/XS Max/XR,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-15,iPhone XS/XS Max/XR,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-22,iPhone XS/XS Max/XR,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-29,iPhone XS/XS Max/XR,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-05,iPhone XS/XS Max/XR,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-12,iPhone XS/XS Max/XR,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-19,iPhone XS/XS Max/XR,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-26,iPhone XS/XS Max/XR,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-03,iPhone XS/XS Max/XR,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-10,iPhone XS/XS Max/XR,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-17,iPhone XS/XS Max/XR,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-24,iPhone XS/XS Max/XR,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-31,iPhone XS/XS Max/XR,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-07,iPhone XS/XS Max/XR,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-14,iPhone XS/XS Max/XR,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-21,iPhone XS/XS Max/XR,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-28,iPhone XS/XS Max/XR,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-04,iPhone XS/XS Max/XR,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-11,iPhone XS/XS Max/XR,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,iPhone XS/XS Max/XR,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,iPhone XS/XS Max/XR,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-10,iPod Touch,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-17,iPod Touch,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-04-24,iPod Touch,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-01,iPod Touch,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-08,iPod Touch,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-15,iPod Touch,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-22,iPod Touch,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-05-29,iPod Touch,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-05,iPod Touch,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-12,iPod Touch,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-19,iPod Touch,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-06-26,iPod Touch,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-03,iPod Touch,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-10,iPod Touch,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-17,iPod Touch,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-24,iPod Touch,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-07-31,iPod Touch,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-07,iPod Touch,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-14,iPod Touch,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-21,iPod Touch,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-08-28,iPod Touch,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-04,iPod Touch,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-11,iPod Touch,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-18,iPod Touch,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-09-25,iPod Touch,0.0,0.0,0.0,0,0,1970-01-01,0,0
2023-10-02,AirPods Max,0.0,0.0,0.0,FY23Q1,FY24W02,2022-10-01,Forecast,0
2023-10-09,AirPods Max,0.0,0.0,0.0,FY23Q1,FY24W03,2022-10-01,Forecast,0
2023-10-16,AirPods Max,0.0,0.0,0.0,FY23Q1,FY24W04,2022-10-01,Forecast,0
2023-10-23,AirPods Max,0.0,0.0,0.0,FY23Q1,FY24W05,2022-10-01,Forecast,0
2023-10-30,AirPods Max,0.0,0.0,0.0,FY23Q1,FY24W06,2022-10-01,Forecast,0
2023-11-06,AirPods Max,0.0,0.0,0.0,FY23Q1,FY24W07,2022-10-01,Forecast,0
2023-11-13,AirPods Max,0.0,0.0,0.0,FY23Q1,FY24W08,2022-10-01,Forecast,0
2023-11-20,AirPods Max,0.0,0.0,0.0,FY23Q1,FY24W09,2022-10-01,Forecast,0
2023-11-27,AirPods Max,0.0,0.0,0.0,FY23Q1,FY24W10,2022-10-01,Forecast,0
2023-12-04,AirPods Max,0.0,0.0,0.0,FY23Q1,FY24W11,2022-10-01,Forecast,0
2023-10-02,AirPods Non Pro,0.0,0.0,0.0,FY23Q1,FY24W02,2022-10-01,Forecast,0
2023-10-09,AirPods Non Pro,0.0,0.0,0.0,FY23Q1,FY24W03,2022-10-01,Forecast,0
2023-10-16,AirPods Non Pro,0.0,0.0,0.0,FY23Q1,FY24W04,2022-10-01,Forecast,0
2023-10-23,AirPods Non Pro,0.0,0.0,0.0,FY23Q1,FY24W05,2022-10-01,Forecast,0
2023-10-30,AirPods Non Pro,0.0,0.0,0.0,FY23Q1,FY24W06,2022-10-01,Forecast,0
2023-11-06,AirPods Non Pro,0.0,0.0,0.0,FY23Q1,FY24W07,2022-10-01,Forecast,0
2023-11-13,AirPods Non Pro,0.0,0.0,0.0,FY23Q1,FY24W08,2022-10-01,Forecast,0
2023-11-20,AirPods Non Pro,0.0,0.0,0.0,FY23Q1,FY24W09,2022-10-01,Forecast,0
2023-11-27,AirPods Non Pro,0.0,0.0,0.0,FY23Q1,FY24W10,2022-10-01,Forecast,0
2023-12-04,AirPods Non Pro,0.0,0.0,0.0,FY23Q1,FY24W11,2022-10-01,Forecast,0
2023-10-02,AirPods Pro,0.0,0.0,0.0,FY23Q1,FY24W02,2022-10-01,Forecast,0
2023-10-09,AirPods Pro,0.0,0.0,0.0,FY23Q1,FY24W03,2022-10-01,Forecast,0
2023-10-16,AirPods Pro,0.0,0.0,0.0,FY23Q1,FY24W04,2022-10-01,Forecast,0
2023-10-23,AirPods Pro,0.0,0.0,0.0,FY23Q1,FY24W05,2022-10-01,Forecast,0
2023-10-30,AirPods Pro,0.0,0.0,0.0,FY23Q1,FY24W06,2022-10-01,Forecast,0
2023-11-06,AirPods Pro,0.0,0.0,0.0,FY23Q1,FY24W07,2022-10-01,Forecast,0
2023-11-13,AirPods Pro,0.0,0.0,0.0,FY23Q1,FY24W08,2022-10-01,Forecast,0
2023-11-20,AirPods Pro,0.0,0.0,0.0,FY23Q1,FY24W09,2022-10-01,Forecast,0
2023-11-27,AirPods Pro,0.0,0.0,0.0,FY23Q1,FY24W10,2022-10-01,Forecast,0
2023-12-04,AirPods Pro,0.0,0.0,0.0,FY23Q1,FY24W11,2022-10-01,Forecast,0
2023-10-02,App-Enabled Accessories,0.0,0.0,0.0,FY23Q1,FY24W02,2022-10-01,Forecast,0
2023-10-09,App-Enabled Accessories,0.0,0.0,0.0,FY23Q1,FY24W03,2022-10-01,Forecast,0
2023-10-16,App-Enabled Accessories,0.0,0.0,0.0,FY23Q1,FY24W04,2022-10-01,Forecast,0
2023-10-23,App-Enabled Accessories,0.0,0.0,0.0,FY23Q1,FY24W05,2022-10-01,Forecast,0
2023-10-30,App-Enabled Accessories,0.0,0.0,0.0,FY23Q1,FY24W06,2022-10-01,Forecast,0
2023-11-06,App-Enabled Accessories,0.0,0.0,0.0,FY23Q1,FY24W07,2022-10-01,Forecast,0
2023-11-13,App-Enabled Accessories,0.0,0.0,0.0,FY23Q1,FY24W08,2022-10-01,Forecast,0
2023-11-20,App-Enabled Accessories,0.0,0.0,0.0,FY23Q1,FY24W09,2022-10-01,Forecast,0
2023-11-27,App-Enabled Accessories,0.0,0.0,0.0,FY23Q1,FY24W10,2022-10-01,Forecast,0
2023-12-04,App-Enabled Accessories,0.0,0.0,0.0,FY23Q1,FY24W11,2022-10-01,Forecast,0
2023-10-02,Apple TV,0.0,0.0,0.0,FY23Q1,FY24W02,2022-10-01,Forecast,0
2023-10-09,Apple TV,0.0,0.0,0.0,FY23Q1,FY24W03,2022-10-01,Forecast,0
2023-10-16,Apple TV,0.0,0.0,0.0,FY23Q1,FY24W04,2022-10-01,Forecast,0
2023-10-23,Apple TV,0.0,0.0,0.0,FY23Q1,FY24W05,2022-10-01,Forecast,0
2023-10-30,Apple TV,0.0,0.0,0.0,FY23Q1,FY24W06,2022-10-01,Forecast,0
2023-11-06,Apple TV,0.0,0.0,0.0,FY23Q1,FY24W07,2022-10-01,Forecast,0
2023-11-13,Apple TV,0.0,0.0,0.0,FY23Q1,FY24W08,2022-10-01,Forecast,0
2023-11-20,Apple TV,0.0,0.0,0.0,FY23Q1,FY24W09,2022-10-01,Forecast,0
2023-11-27,Apple TV,0.0,0.0,0.0,FY23Q1,FY24W10,2022-10-01,Forecast,0
2023-12-04,Apple TV,0.0,0.0,0.0,FY23Q1,FY24W11,2022-10-01,Forecast,0
2023-10-02,Beats,0.0,0.0,0.0,FY23Q1,FY24W02,2022-10-01,Forecast,0
2023-10-09,Beats,0.0,0.0,0.0,FY23Q1,FY24W03,2022-10-01,Forecast,0
2023-10-16,Beats,0.0,0.0,0.0,FY23Q1,FY24W04,2022-10-01,Forecast,0
2023-10-23,Beats,0.0,0.0,0.0,FY23Q1,FY24W05,2022-10-01,Forecast,0
2023-10-30,Beats,0.0,0.0,0.0,FY23Q1,FY24W06,2022-10-01,Forecast,0
2023-11-06,Beats,0.0,0.0,0.0,FY23Q1,FY24W07,2022-10-01,Forecast,0
2023-11-13,Beats,0.0,0.0,0.0,FY23Q1,FY24W08,2022-10-01,Forecast,0
2023-11-20,Beats,0.0,0.0,0.0,FY23Q1,FY24W09,2022-10-01,Forecast,0
2023-11-27,Beats,0.0,0.0,0.0,FY23Q1,FY24W10,2022-10-01,Forecast,0
2023-12-04,Beats,0.0,0.0,0.0,FY23Q1,FY24W11,2022-10-01,Forecast,0
2023-10-02,Connectivity Accessories,0.0,0.0,0.0,FY23Q1,FY24W02,2022-10-01,Forecast,0
2023-10-09,Connectivity Accessories,0.0,0.0,0.0,FY23Q1,FY24W03,2022-10-01,Forecast,0
2023-10-16,Connectivity Accessories,0.0,0.0,0.0,FY23Q1,FY24W04,2022-10-01,Forecast,0
2023-10-23,Connectivity Accessories,0.0,0.0,0.0,FY23Q1,FY24W05,2022-10-01,Forecast,0
2023-10-30,Connectivity Accessories,0.0,0.0,0.0,FY23Q1,FY24W06,2022-10-01,Forecast,0
2023-11-06,Connectivity Accessories,0.0,0.0,0.0,FY23Q1,FY24W07,2022-10-01,Forecast,0
2023-11-13,Connectivity Accessories,0.0,0.0,0.0,FY23Q1,FY24W08,2022-10-01,Forecast,0
2023-11-20,Connectivity Accessories,0.0,0.0,0.0,FY23Q1,FY24W09,2022-10-01,Forecast,0
2023-11-27,Connectivity Accessories,0.0,0.0,0.0,FY23Q1,FY24W10,2022-10-01,Forecast,0
2023-12-04,Connectivity Accessories,0.0,0.0,0.0,FY23Q1,FY24W11,2022-10-01,Forecast,0
2023-10-02,HomePod,0.0,0.0,0.0,FY23Q1,FY24W02,2022-10-01,Forecast,0
2023-10-09,HomePod,0.0,0.0,0.0,FY23Q1,FY24W03,2022-10-01,Forecast,0
2023-10-16,HomePod,0.0,0.0,0.0,FY23Q1,FY24W04,2022-10-01,Forecast,0
2023-10-23,HomePod,0.0,0.0,0.0,FY23Q1,FY24W05,2022-10-01,Forecast,0
2023-10-30,HomePod,0.0,0.0,0.0,FY23Q1,FY24W06,2022-10-01,Forecast,0
2023-11-06,HomePod,0.0,0.0,0.0,FY23Q1,FY24W07,2022-10-01,Forecast,0
2023-11-13,HomePod,0.0,0.0,0.0,FY23Q1,FY24W08,2022-10-01,Forecast,0
2023-11-20,HomePod,0.0,0.0,0.0,FY23Q1,FY24W09,2022-10-01,Forecast,0
2023-11-27,HomePod,0.0,0.0,0.0,FY23Q1,FY24W10,2022-10-01,Forecast,0
2023-12-04,HomePod,0.0,0.0,0.0,FY23Q1,FY24W11,2022-10-01,Forecast,0
2023-10-02,Mac Accessories & Display,0.0,0.0,0.0,FY23Q1,FY24W02,2022-10-01,Forecast,0
2023-10-09,Mac Accessories & Display,0.0,0.0,0.0,FY23Q1,FY24W03,2022-10-01,Forecast,0
2023-10-16,Mac Accessories & Display,0.0,0.0,0.0,FY23Q1,FY24W04,2022-10-01,Forecast,0
2023-10-23,Mac Accessories & Display,0.0,0.0,0.0,FY23Q1,FY24W05,2022-10-01,Forecast,0
2023-10-30,Mac Accessories & Display,0.0,0.0,0.0,FY23Q1,FY24W06,2022-10-01,Forecast,0
2023-11-06,Mac Accessories & Display,0.0,0.0,0.0,FY23Q1,FY24W07,2022-10-01,Forecast,0
2023-11-13,Mac Accessories & Display,0.0,0.0,0.0,FY23Q1,FY24W08,2022-10-01,Forecast,0
2023-11-20,Mac Accessories & Display,0.0,0.0,0.0,FY23Q1,FY24W09,2022-10-01,Forecast,0
2023-11-27,Mac Accessories & Display,0.0,0.0,0.0,FY23Q1,FY24W10,2022-10-01,Forecast,0
2023-12-04,Mac Accessories & Display,0.0,0.0,0.0,FY23Q1,FY24W11,2022-10-01,Forecast,0
2023-10-02,Mac Mini,0.0,0.0,0.0,FY23Q1,FY24W02,2022-10-01,Forecast,0
2023-10-09,Mac Mini,0.0,0.0,0.0,FY23Q1,FY24W03,2022-10-01,Forecast,0
2023-10-16,Mac Mini,0.0,0.0,0.0,FY23Q1,FY24W04,2022-10-01,Forecast,0
2023-10-23,Mac Mini,0.0,0.0,0.0,FY23Q1,FY24W05,2022-10-01,Forecast,0
2023-10-30,Mac Mini,0.0,0.0,0.0,FY23Q1,FY24W06,2022-10-01,Forecast,0
2023-11-06,Mac Mini,0.0,0.0,0.0,FY23Q1,FY24W07,2022-10-01,Forecast,0
2023-11-13,Mac Mini,0.0,0.0,0.0,FY23Q1,FY24W08,2022-10-01,Forecast,0
2023-11-20,Mac Mini,0.0,0.0,0.0,FY23Q1,FY24W09,2022-10-01,Forecast,0
2023-11-27,Mac Mini,0.0,0.0,0.0,FY23Q1,FY24W10,2022-10-01,Forecast,0
2023-12-04,Mac Mini,0.0,0.0,0.0,FY23Q1,FY24W11,2022-10-01,Forecast,0
2023-10-02,Mac Studio,0.0,0.0,0.0,FY23Q1,FY24W02,2022-10-01,Forecast,0
2023-10-09,Mac Studio,0.0,0.0,0.0,FY23Q1,FY24W03,2022-10-01,Forecast,0
2023-10-16,Mac Studio,0.0,0.0,0.0,FY23Q1,FY24W04,2022-10-01,Forecast,0
2023-10-23,Mac Studio,0.0,0.0,0.0,FY23Q1,FY24W05,2022-10-01,Forecast,0
2023-10-30,Mac Studio,0.0,0.0,0.0,FY23Q1,FY24W06,2022-10-01,Forecast,0
2023-11-06,Mac Studio,0.0,0.0,0.0,FY23Q1,FY24W07,2022-10-01,Forecast,0
2023-11-13,Mac Studio,0.0,0.0,0.0,FY23Q1,FY24W08,2022-10-01,Forecast,0
2023-11-20,Mac Studio,0.0,0.0,0.0,FY23Q1,FY24W09,2022-10-01,Forecast,0
2023-11-27,Mac Studio,0.0,0.0,0.0,FY23Q1,FY24W10,2022-10-01,Forecast,0
2023-12-04,Mac Studio,0.0,0.0,0.0,FY23Q1,FY24W11,2022-10-01,Forecast,0
2023-10-02,MacBook,0.0,0.0,0.0,FY23Q1,FY24W02,2022-10-01,Forecast,0
2023-10-09,MacBook,0.0,0.0,0.0,FY23Q1,FY24W03,2022-10-01,Forecast,0
2023-10-16,MacBook,0.0,0.0,0.0,FY23Q1,FY24W04,2022-10-01,Forecast,0
2023-10-23,MacBook,0.0,0.0,0.0,FY23Q1,FY24W05,2022-10-01,Forecast,0
2023-10-30,MacBook,0.0,0.0,0.0,FY23Q1,FY24W06,2022-10-01,Forecast,0
2023-11-06,MacBook,0.0,0.0,0.0,FY23Q1,FY24W07,2022-10-01,Forecast,0
2023-11-13,MacBook,0.0,0.0,0.0,FY23Q1,FY24W08,2022-10-01,Forecast,0
2023-11-20,MacBook,0.0,0.0,0.0,FY23Q1,FY24W09,2022-10-01,Forecast,0
2023-11-27,MacBook,0.0,0.0,0.0,FY23Q1,FY24W10,2022-10-01,Forecast,0
2023-12-04,MacBook,0.0,0.0,0.0,FY23Q1,FY24W11,2022-10-01,Forecast,0
2023-10-02,MacBook Air,0.0,0.0,0.0,FY23Q1,FY24W02,2022-10-01,Forecast,0
2023-10-09,MacBook Air,0.0,0.0,0.0,FY23Q1,FY24W03,2022-10-01,Forecast,0
2023-10-16,MacBook Air,0.0,0.0,0.0,FY23Q1,FY24W04,2022-10-01,Forecast,0
2023-10-23,MacBook Air,0.0,0.0,0.0,FY23Q1,FY24W05,2022-10-01,Forecast,0
2023-10-30,MacBook Air,0.0,0.0,0.0,FY23Q1,FY24W06,2022-10-01,Forecast,0
2023-11-06,MacBook Air,0.0,0.0,0.0,FY23Q1,FY24W07,2022-10-01,Forecast,0
2023-11-13,MacBook Air,0.0,0.0,0.0,FY23Q1,FY24W08,2022-10-01,Forecast,0
2023-11-20,MacBook Air,0.0,0.0,0.0,FY23Q1,FY24W09,2022-10-01,Forecast,0
2023-11-27,MacBook Air,0.0,0.0,0.0,FY23Q1,FY24W10,2022-10-01,Forecast,0
2023-12-04,MacBook Air,0.0,0.0,0.0,FY23Q1,FY24W11,2022-10-01,Forecast,0
2023-10-02,MacBook Pro,0.0,0.0,0.0,FY23Q1,FY24W02,2022-10-01,Forecast,0
2023-10-09,MacBook Pro,0.0,0.0,0.0,FY23Q1,FY24W03,2022-10-01,Forecast,0
2023-10-16,MacBook Pro,0.0,0.0,0.0,FY23Q1,FY24W04,2022-10-01,Forecast,0
2023-10-23,MacBook Pro,0.0,0.0,0.0,FY23Q1,FY24W05,2022-10-01,Forecast,0
2023-10-30,MacBook Pro,0.0,0.0,0.0,FY23Q1,FY24W06,2022-10-01,Forecast,0
2023-11-06,MacBook Pro,0.0,0.0,0.0,FY23Q1,FY24W07,2022-10-01,Forecast,0
2023-11-13,MacBook Pro,0.0,0.0,0.0,FY23Q1,FY24W08,2022-10-01,Forecast,0
2023-11-20,MacBook Pro,0.0,0.0,0.0,FY23Q1,FY24W09,2022-10-01,Forecast,0
2023-11-27,MacBook Pro,0.0,0.0,0.0,FY23Q1,FY24W10,2022-10-01,Forecast,0
2023-12-04,MacBook Pro,0.0,0.0,0.0,FY23Q1,FY24W11,2022-10-01,Forecast,0
2023-10-02,Original Watch,0.0,0.0,0.0,FY23Q1,FY24W02,2022-10-01,Forecast,0
2023-10-09,Original Watch,0.0,0.0,0.0,FY23Q1,FY24W03,2022-10-01,Forecast,0
2023-10-16,Original Watch,0.0,0.0,0.0,FY23Q1,FY24W04,2022-10-01,Forecast,0
2023-10-23,Original Watch,0.0,0.0,0.0,FY23Q1,FY24W05,2022-10-01,Forecast,0
2023-10-30,Original Watch,0.0,0.0,0.0,FY23Q1,FY24W06,2022-10-01,Forecast,0
2023-11-06,Original Watch,0.0,0.0,0.0,FY23Q1,FY24W07,2022-10-01,Forecast,0
2023-11-13,Original Watch,0.0,0.0,0.0,FY23Q1,FY24W08,2022-10-01,Forecast,0
2023-11-20,Original Watch,0.0,0.0,0.0,FY23Q1,FY24W09,2022-10-01,Forecast,0
2023-11-27,Original Watch,0.0,0.0,0.0,FY23Q1,FY24W10,2022-10-01,Forecast,0
2023-12-04,Original Watch,0.0,0.0,0.0,FY23Q1,FY24W11,2022-10-01,Forecast,0
2023-10-02,Other Headsets,0.0,0.0,0.0,FY23Q1,FY24W02,2022-10-01,Forecast,0
2023-10-09,Other Headsets,0.0,0.0,0.0,FY23Q1,FY24W03,2022-10-01,Forecast,0
2023-10-16,Other Headsets,0.0,0.0,0.0,FY23Q1,FY24W04,2022-10-01,Forecast,0
2023-10-23,Other Headsets,0.0,0.0,0.0,FY23Q1,FY24W05,2022-10-01,Forecast,0
2023-10-30,Other Headsets,0.0,0.0,0.0,FY23Q1,FY24W06,2022-10-01,Forecast,0
2023-11-06,Other Headsets,0.0,0.0,0.0,FY23Q1,FY24W07,2022-10-01,Forecast,0
2023-11-13,Other Headsets,0.0,0.0,0.0,FY23Q1,FY24W08,2022-10-01,Forecast,0
